file_name,label,instrument,type_of_sound,root_note,chord_type
5990.wav,G#:min7,non_guitar,Deluxe_Modern,G#,min7
5991.wav,G#:min7/3,non_guitar,Deluxe_Modern,G#,min7/3
5992.wav,G#:min7/5,non_guitar,Deluxe_Modern,G#,min7/5
5993.wav,G#:min7/7,non_guitar,Deluxe_Modern,G#,min7/7
5994.wav,A:min7,non_guitar,Deluxe_Modern,A,min7
5995.wav,A:min7/3,non_guitar,Deluxe_Modern,A,min7/3
5996.wav,A:min7/5,non_guitar,Deluxe_Modern,A,min7/5
5997.wav,A:min7/7,non_guitar,Deluxe_Modern,A,min7/7
5998.wav,A#:min7,non_guitar,Deluxe_Modern,A#,min7
5999.wav,A#:min7/3,non_guitar,Deluxe_Modern,A#,min7/3
6000.wav,A#:min7/5,non_guitar,Deluxe_Modern,A#,min7/5
6001.wav,A#:min7/7,non_guitar,Deluxe_Modern,A#,min7/7
6002.wav,B:min7,non_guitar,Deluxe_Modern,B,min7
6003.wav,B:min7/3,non_guitar,Deluxe_Modern,B,min7/3
6004.wav,B:min7/5,non_guitar,Deluxe_Modern,B,min7/5
6005.wav,B:min7/7,non_guitar,Deluxe_Modern,B,min7/7
6006.wav,C:5,non_guitar,Deluxe_Modern,C,5
6007.wav,C:5/5,non_guitar,Deluxe_Modern,C,5/5
6008.wav,C#:5,non_guitar,Deluxe_Modern,C#,5
6009.wav,C#:5/5,non_guitar,Deluxe_Modern,C#,5/5
6010.wav,D:5,non_guitar,Deluxe_Modern,D,5
6011.wav,D:5/5,non_guitar,Deluxe_Modern,D,5/5
6012.wav,D#:5,non_guitar,Deluxe_Modern,D#,5
6013.wav,D#:5/5,non_guitar,Deluxe_Modern,D#,5/5
6014.wav,E:5,non_guitar,Deluxe_Modern,E,5
6015.wav,E:5/5,non_guitar,Deluxe_Modern,E,5/5
6016.wav,F:5,non_guitar,Deluxe_Modern,F,5
6017.wav,F:5/5,non_guitar,Deluxe_Modern,F,5/5
6018.wav,F#:5,non_guitar,Deluxe_Modern,F#,5
6019.wav,F#:5/5,non_guitar,Deluxe_Modern,F#,5/5
6020.wav,G:5,non_guitar,Deluxe_Modern,G,5
6021.wav,G:5/5,non_guitar,Deluxe_Modern,G,5/5
6022.wav,G#:5,non_guitar,Deluxe_Modern,G#,5
6023.wav,G#:5/5,non_guitar,Deluxe_Modern,G#,5/5
6024.wav,A:5,non_guitar,Deluxe_Modern,A,5
6025.wav,A:5/5,non_guitar,Deluxe_Modern,A,5/5
6026.wav,A#:5,non_guitar,Deluxe_Modern,A#,5
6027.wav,A#:5/5,non_guitar,Deluxe_Modern,A#,5/5
6028.wav,B:5,non_guitar,Deluxe_Modern,B,5
6029.wav,B:5/5,non_guitar,Deluxe_Modern,B,5/5
6030.wav,C:5,non_guitar,Deluxe_Modern,C,5
6031.wav,C:5/5,non_guitar,Deluxe_Modern,C,5/5
6032.wav,C#:5,non_guitar,Deluxe_Modern,C#,5
6033.wav,C#:5/5,non_guitar,Deluxe_Modern,C#,5/5
6034.wav,D:5,non_guitar,Deluxe_Modern,D,5
6035.wav,D:5/5,non_guitar,Deluxe_Modern,D,5/5
6036.wav,D#:5,non_guitar,Deluxe_Modern,D#,5
6037.wav,D#:5/5,non_guitar,Deluxe_Modern,D#,5/5
6038.wav,E:5,non_guitar,Deluxe_Modern,E,5
6039.wav,E:5/5,non_guitar,Deluxe_Modern,E,5/5
6040.wav,F:5,non_guitar,Deluxe_Modern,F,5
6041.wav,F:5/5,non_guitar,Deluxe_Modern,F,5/5
6042.wav,F#:5,non_guitar,Deluxe_Modern,F#,5
6043.wav,F#:5/5,non_guitar,Deluxe_Modern,F#,5/5
6044.wav,G:5,non_guitar,Deluxe_Modern,G,5
6045.wav,G:5/5,non_guitar,Deluxe_Modern,G,5/5
6046.wav,G#:5,non_guitar,Deluxe_Modern,G#,5
6047.wav,G#:5/5,non_guitar,Deluxe_Modern,G#,5/5
6048.wav,A:5,non_guitar,Deluxe_Modern,A,5
6049.wav,A:5/5,non_guitar,Deluxe_Modern,A,5/5
6050.wav,A#:5,non_guitar,Deluxe_Modern,A#,5
6051.wav,A#:5/5,non_guitar,Deluxe_Modern,A#,5/5
6052.wav,B:5,non_guitar,Deluxe_Modern,B,5
6053.wav,B:5/5,non_guitar,Deluxe_Modern,B,5/5
6054.wav,C:7,non_guitar,Deluxe_Modern,C,7
6055.wav,C:7/3,non_guitar,Deluxe_Modern,C,7/3
6056.wav,C:7/5,non_guitar,Deluxe_Modern,C,7/5
6057.wav,C:7/7,non_guitar,Deluxe_Modern,C,7/7
6058.wav,C#:7,non_guitar,Deluxe_Modern,C#,7
6059.wav,C#:7/3,non_guitar,Deluxe_Modern,C#,7/3
6060.wav,C#:7/5,non_guitar,Deluxe_Modern,C#,7/5
6061.wav,C#:7/7,non_guitar,Deluxe_Modern,C#,7/7
6062.wav,D:7,non_guitar,Deluxe_Modern,D,7
6063.wav,D:7/3,non_guitar,Deluxe_Modern,D,7/3
6064.wav,D:7/5,non_guitar,Deluxe_Modern,D,7/5
6065.wav,D:7/7,non_guitar,Deluxe_Modern,D,7/7
6066.wav,D#:7,non_guitar,Deluxe_Modern,D#,7
6067.wav,D#:7/3,non_guitar,Deluxe_Modern,D#,7/3
6068.wav,D#:7/5,non_guitar,Deluxe_Modern,D#,7/5
6069.wav,D#:7/7,non_guitar,Deluxe_Modern,D#,7/7
6070.wav,E:7,non_guitar,Deluxe_Modern,E,7
6071.wav,E:7/3,non_guitar,Deluxe_Modern,E,7/3
6072.wav,E:7/5,non_guitar,Deluxe_Modern,E,7/5
6073.wav,E:7/7,non_guitar,Deluxe_Modern,E,7/7
6074.wav,F:7,non_guitar,Deluxe_Modern,F,7
6075.wav,F:7/3,non_guitar,Deluxe_Modern,F,7/3
6076.wav,F:7/5,non_guitar,Deluxe_Modern,F,7/5
6077.wav,F:7/7,non_guitar,Deluxe_Modern,F,7/7
6078.wav,F#:7,non_guitar,Deluxe_Modern,F#,7
6079.wav,F#:7/3,non_guitar,Deluxe_Modern,F#,7/3
6080.wav,F#:7/5,non_guitar,Deluxe_Modern,F#,7/5
6081.wav,F#:7/7,non_guitar,Deluxe_Modern,F#,7/7
6082.wav,G:7,non_guitar,Deluxe_Modern,G,7
6083.wav,G:7/3,non_guitar,Deluxe_Modern,G,7/3
6084.wav,G:7/5,non_guitar,Deluxe_Modern,G,7/5
6085.wav,G:7/7,non_guitar,Deluxe_Modern,G,7/7
6086.wav,G#:7,non_guitar,Deluxe_Modern,G#,7
6087.wav,G#:7/3,non_guitar,Deluxe_Modern,G#,7/3
6088.wav,G#:7/5,non_guitar,Deluxe_Modern,G#,7/5
6089.wav,G#:7/7,non_guitar,Deluxe_Modern,G#,7/7
6090.wav,A:7,non_guitar,Deluxe_Modern,A,7
6091.wav,A:7/3,non_guitar,Deluxe_Modern,A,7/3
6092.wav,A:7/5,non_guitar,Deluxe_Modern,A,7/5
6093.wav,A:7/7,non_guitar,Deluxe_Modern,A,7/7
6094.wav,A#:7,non_guitar,Deluxe_Modern,A#,7
6095.wav,A#:7/3,non_guitar,Deluxe_Modern,A#,7/3
6096.wav,A#:7/5,non_guitar,Deluxe_Modern,A#,7/5
6097.wav,A#:7/7,non_guitar,Deluxe_Modern,A#,7/7
6098.wav,B:7,non_guitar,Deluxe_Modern,B,7
6099.wav,B:7/3,non_guitar,Deluxe_Modern,B,7/3
6100.wav,B:7/5,non_guitar,Deluxe_Modern,B,7/5
6101.wav,B:7/7,non_guitar,Deluxe_Modern,B,7/7
6102.wav,C:7,non_guitar,Deluxe_Modern,C,7
6103.wav,C:7/3,non_guitar,Deluxe_Modern,C,7/3
6104.wav,C:7/5,non_guitar,Deluxe_Modern,C,7/5
6105.wav,C:7/7,non_guitar,Deluxe_Modern,C,7/7
6106.wav,C#:7,non_guitar,Deluxe_Modern,C#,7
6107.wav,C#:7/3,non_guitar,Deluxe_Modern,C#,7/3
6108.wav,C#:7/5,non_guitar,Deluxe_Modern,C#,7/5
6109.wav,C#:7/7,non_guitar,Deluxe_Modern,C#,7/7
6110.wav,D:7,non_guitar,Deluxe_Modern,D,7
6111.wav,D:7/3,non_guitar,Deluxe_Modern,D,7/3
6112.wav,D:7/5,non_guitar,Deluxe_Modern,D,7/5
6113.wav,D:7/7,non_guitar,Deluxe_Modern,D,7/7
6114.wav,D#:7,non_guitar,Deluxe_Modern,D#,7
6115.wav,D#:7/3,non_guitar,Deluxe_Modern,D#,7/3
6116.wav,D#:7/5,non_guitar,Deluxe_Modern,D#,7/5
6117.wav,D#:7/7,non_guitar,Deluxe_Modern,D#,7/7
6118.wav,E:7,non_guitar,Deluxe_Modern,E,7
6119.wav,E:7/3,non_guitar,Deluxe_Modern,E,7/3
6120.wav,E:7/5,non_guitar,Deluxe_Modern,E,7/5
6121.wav,E:7/7,non_guitar,Deluxe_Modern,E,7/7
6122.wav,F:7,non_guitar,Deluxe_Modern,F,7
6123.wav,F:7/3,non_guitar,Deluxe_Modern,F,7/3
6124.wav,F:7/5,non_guitar,Deluxe_Modern,F,7/5
6125.wav,F:7/7,non_guitar,Deluxe_Modern,F,7/7
6126.wav,F#:7,non_guitar,Deluxe_Modern,F#,7
6127.wav,F#:7/3,non_guitar,Deluxe_Modern,F#,7/3
6128.wav,F#:7/5,non_guitar,Deluxe_Modern,F#,7/5
6129.wav,F#:7/7,non_guitar,Deluxe_Modern,F#,7/7
6130.wav,G:7,non_guitar,Deluxe_Modern,G,7
6131.wav,G:7/3,non_guitar,Deluxe_Modern,G,7/3
6132.wav,G:7/5,non_guitar,Deluxe_Modern,G,7/5
6133.wav,G:7/7,non_guitar,Deluxe_Modern,G,7/7
6134.wav,G#:7,non_guitar,Deluxe_Modern,G#,7
6135.wav,G#:7/3,non_guitar,Deluxe_Modern,G#,7/3
6136.wav,G#:7/5,non_guitar,Deluxe_Modern,G#,7/5
6137.wav,G#:7/7,non_guitar,Deluxe_Modern,G#,7/7
6138.wav,A:7,non_guitar,Deluxe_Modern,A,7
6139.wav,A:7/3,non_guitar,Deluxe_Modern,A,7/3
6140.wav,A:7/5,non_guitar,Deluxe_Modern,A,7/5
6141.wav,A:7/7,non_guitar,Deluxe_Modern,A,7/7
6142.wav,A#:7,non_guitar,Deluxe_Modern,A#,7
6143.wav,A#:7/3,non_guitar,Deluxe_Modern,A#,7/3
6144.wav,A#:7/5,non_guitar,Deluxe_Modern,A#,7/5
6145.wav,A#:7/7,non_guitar,Deluxe_Modern,A#,7/7
6146.wav,B:7,non_guitar,Deluxe_Modern,B,7
6147.wav,B:7/3,non_guitar,Deluxe_Modern,B,7/3
6148.wav,B:7/5,non_guitar,Deluxe_Modern,B,7/5
6149.wav,B:7/7,non_guitar,Deluxe_Modern,B,7/7
6150.wav,C:hdim7,non_guitar,Deluxe_Modern,C,hdim7
6151.wav,C:hdim7/3,non_guitar,Deluxe_Modern,C,hdim7/3
6152.wav,C:hdim7/5,non_guitar,Deluxe_Modern,C,hdim7/5
6153.wav,C:hdim7/7,non_guitar,Deluxe_Modern,C,hdim7/7
6154.wav,C#:hdim7,non_guitar,Deluxe_Modern,C#,hdim7
6155.wav,C#:hdim7/3,non_guitar,Deluxe_Modern,C#,hdim7/3
6156.wav,C#:hdim7/5,non_guitar,Deluxe_Modern,C#,hdim7/5
6157.wav,C#:hdim7/7,non_guitar,Deluxe_Modern,C#,hdim7/7
6158.wav,D:hdim7,non_guitar,Deluxe_Modern,D,hdim7
6159.wav,D:hdim7/3,non_guitar,Deluxe_Modern,D,hdim7/3
6160.wav,D:hdim7/5,non_guitar,Deluxe_Modern,D,hdim7/5
6161.wav,D:hdim7/7,non_guitar,Deluxe_Modern,D,hdim7/7
6162.wav,D#:hdim7,non_guitar,Deluxe_Modern,D#,hdim7
6163.wav,D#:hdim7/3,non_guitar,Deluxe_Modern,D#,hdim7/3
6164.wav,D#:hdim7/5,non_guitar,Deluxe_Modern,D#,hdim7/5
6165.wav,D#:hdim7/7,non_guitar,Deluxe_Modern,D#,hdim7/7
6166.wav,E:hdim7,non_guitar,Deluxe_Modern,E,hdim7
6167.wav,E:hdim7/3,non_guitar,Deluxe_Modern,E,hdim7/3
6168.wav,E:hdim7/5,non_guitar,Deluxe_Modern,E,hdim7/5
6169.wav,E:hdim7/7,non_guitar,Deluxe_Modern,E,hdim7/7
6170.wav,F:hdim7,non_guitar,Deluxe_Modern,F,hdim7
6171.wav,F:hdim7/3,non_guitar,Deluxe_Modern,F,hdim7/3
6172.wav,F:hdim7/5,non_guitar,Deluxe_Modern,F,hdim7/5
6173.wav,F:hdim7/7,non_guitar,Deluxe_Modern,F,hdim7/7
6174.wav,F#:hdim7,non_guitar,Deluxe_Modern,F#,hdim7
6175.wav,F#:hdim7/3,non_guitar,Deluxe_Modern,F#,hdim7/3
6176.wav,F#:hdim7/5,non_guitar,Deluxe_Modern,F#,hdim7/5
6177.wav,F#:hdim7/7,non_guitar,Deluxe_Modern,F#,hdim7/7
6178.wav,G:hdim7,non_guitar,Deluxe_Modern,G,hdim7
6179.wav,G:hdim7/3,non_guitar,Deluxe_Modern,G,hdim7/3
6180.wav,G:hdim7/5,non_guitar,Deluxe_Modern,G,hdim7/5
6181.wav,G:hdim7/7,non_guitar,Deluxe_Modern,G,hdim7/7
6182.wav,G#:hdim7,non_guitar,Deluxe_Modern,G#,hdim7
6183.wav,G#:hdim7/3,non_guitar,Deluxe_Modern,G#,hdim7/3
6184.wav,G#:hdim7/5,non_guitar,Deluxe_Modern,G#,hdim7/5
6185.wav,G#:hdim7/7,non_guitar,Deluxe_Modern,G#,hdim7/7
6186.wav,A:hdim7,non_guitar,Deluxe_Modern,A,hdim7
6187.wav,A:hdim7/3,non_guitar,Deluxe_Modern,A,hdim7/3
6188.wav,A:hdim7/5,non_guitar,Deluxe_Modern,A,hdim7/5
6189.wav,A:hdim7/7,non_guitar,Deluxe_Modern,A,hdim7/7
6190.wav,A#:hdim7,non_guitar,Deluxe_Modern,A#,hdim7
6191.wav,A#:hdim7/3,non_guitar,Deluxe_Modern,A#,hdim7/3
6192.wav,A#:hdim7/5,non_guitar,Deluxe_Modern,A#,hdim7/5
6193.wav,A#:hdim7/7,non_guitar,Deluxe_Modern,A#,hdim7/7
6194.wav,B:hdim7,non_guitar,Deluxe_Modern,B,hdim7
6195.wav,B:hdim7/3,non_guitar,Deluxe_Modern,B,hdim7/3
6196.wav,B:hdim7/5,non_guitar,Deluxe_Modern,B,hdim7/5
6197.wav,B:hdim7/7,non_guitar,Deluxe_Modern,B,hdim7/7
6198.wav,C:hdim7,non_guitar,Deluxe_Modern,C,hdim7
6199.wav,C:hdim7/3,non_guitar,Deluxe_Modern,C,hdim7/3
6200.wav,C:hdim7/5,non_guitar,Deluxe_Modern,C,hdim7/5
6201.wav,C:hdim7/7,non_guitar,Deluxe_Modern,C,hdim7/7
6202.wav,C#:hdim7,non_guitar,Deluxe_Modern,C#,hdim7
6203.wav,C#:hdim7/3,non_guitar,Deluxe_Modern,C#,hdim7/3
6204.wav,C#:hdim7/5,non_guitar,Deluxe_Modern,C#,hdim7/5
6205.wav,C#:hdim7/7,non_guitar,Deluxe_Modern,C#,hdim7/7
6206.wav,D:hdim7,non_guitar,Deluxe_Modern,D,hdim7
6207.wav,D:hdim7/3,non_guitar,Deluxe_Modern,D,hdim7/3
6208.wav,D:hdim7/5,non_guitar,Deluxe_Modern,D,hdim7/5
6209.wav,D:hdim7/7,non_guitar,Deluxe_Modern,D,hdim7/7
6210.wav,D#:hdim7,non_guitar,Deluxe_Modern,D#,hdim7
6211.wav,D#:hdim7/3,non_guitar,Deluxe_Modern,D#,hdim7/3
6212.wav,D#:hdim7/5,non_guitar,Deluxe_Modern,D#,hdim7/5
6213.wav,D#:hdim7/7,non_guitar,Deluxe_Modern,D#,hdim7/7
6214.wav,E:hdim7,non_guitar,Deluxe_Modern,E,hdim7
6215.wav,E:hdim7/3,non_guitar,Deluxe_Modern,E,hdim7/3
6216.wav,E:hdim7/5,non_guitar,Deluxe_Modern,E,hdim7/5
6217.wav,E:hdim7/7,non_guitar,Deluxe_Modern,E,hdim7/7
6218.wav,F:hdim7,non_guitar,Deluxe_Modern,F,hdim7
6219.wav,F:hdim7/3,non_guitar,Deluxe_Modern,F,hdim7/3
6220.wav,F:hdim7/5,non_guitar,Deluxe_Modern,F,hdim7/5
6221.wav,F:hdim7/7,non_guitar,Deluxe_Modern,F,hdim7/7
6222.wav,F#:hdim7,non_guitar,Deluxe_Modern,F#,hdim7
6223.wav,F#:hdim7/3,non_guitar,Deluxe_Modern,F#,hdim7/3
6224.wav,F#:hdim7/5,non_guitar,Deluxe_Modern,F#,hdim7/5
6225.wav,F#:hdim7/7,non_guitar,Deluxe_Modern,F#,hdim7/7
6226.wav,G:hdim7,non_guitar,Deluxe_Modern,G,hdim7
6227.wav,G:hdim7/3,non_guitar,Deluxe_Modern,G,hdim7/3
6228.wav,G:hdim7/5,non_guitar,Deluxe_Modern,G,hdim7/5
6229.wav,G:hdim7/7,non_guitar,Deluxe_Modern,G,hdim7/7
6230.wav,G#:hdim7,non_guitar,Deluxe_Modern,G#,hdim7
6231.wav,G#:hdim7/3,non_guitar,Deluxe_Modern,G#,hdim7/3
6232.wav,G#:hdim7/5,non_guitar,Deluxe_Modern,G#,hdim7/5
6233.wav,G#:hdim7/7,non_guitar,Deluxe_Modern,G#,hdim7/7
6234.wav,A:hdim7,non_guitar,Deluxe_Modern,A,hdim7
6235.wav,A:hdim7/3,non_guitar,Deluxe_Modern,A,hdim7/3
6236.wav,A:hdim7/5,non_guitar,Deluxe_Modern,A,hdim7/5
6237.wav,A:hdim7/7,non_guitar,Deluxe_Modern,A,hdim7/7
6238.wav,A#:hdim7,non_guitar,Deluxe_Modern,A#,hdim7
6239.wav,A#:hdim7/3,non_guitar,Deluxe_Modern,A#,hdim7/3
6240.wav,A#:hdim7/5,non_guitar,Deluxe_Modern,A#,hdim7/5
6241.wav,A#:hdim7/7,non_guitar,Deluxe_Modern,A#,hdim7/7
6242.wav,B:hdim7,non_guitar,Deluxe_Modern,B,hdim7
6243.wav,B:hdim7/3,non_guitar,Deluxe_Modern,B,hdim7/3
6244.wav,B:hdim7/5,non_guitar,Deluxe_Modern,B,hdim7/5
6245.wav,B:hdim7/7,non_guitar,Deluxe_Modern,B,hdim7/7
6246.wav,C:maj,non_guitar,Piano_to_Pad_electric_piano,C,maj
6247.wav,C:maj/3,non_guitar,Piano_to_Pad_electric_piano,C,maj/3
6248.wav,C:maj/5,non_guitar,Piano_to_Pad_electric_piano,C,maj/5
6249.wav,C#:maj,non_guitar,Piano_to_Pad_electric_piano,C#,maj
6250.wav,C#:maj/3,non_guitar,Piano_to_Pad_electric_piano,C#,maj/3
6251.wav,C#:maj/5,non_guitar,Piano_to_Pad_electric_piano,C#,maj/5
6252.wav,D:maj,non_guitar,Piano_to_Pad_electric_piano,D,maj
6253.wav,D:maj/3,non_guitar,Piano_to_Pad_electric_piano,D,maj/3
6254.wav,D:maj/5,non_guitar,Piano_to_Pad_electric_piano,D,maj/5
6255.wav,D#:maj,non_guitar,Piano_to_Pad_electric_piano,D#,maj
6256.wav,D#:maj/3,non_guitar,Piano_to_Pad_electric_piano,D#,maj/3
6257.wav,D#:maj/5,non_guitar,Piano_to_Pad_electric_piano,D#,maj/5
6258.wav,E:maj,non_guitar,Piano_to_Pad_electric_piano,E,maj
6259.wav,E:maj/3,non_guitar,Piano_to_Pad_electric_piano,E,maj/3
6260.wav,E:maj/5,non_guitar,Piano_to_Pad_electric_piano,E,maj/5
6261.wav,F:maj,non_guitar,Piano_to_Pad_electric_piano,F,maj
6262.wav,F:maj/3,non_guitar,Piano_to_Pad_electric_piano,F,maj/3
6263.wav,F:maj/5,non_guitar,Piano_to_Pad_electric_piano,F,maj/5
6264.wav,F#:maj,non_guitar,Piano_to_Pad_electric_piano,F#,maj
6265.wav,F#:maj/3,non_guitar,Piano_to_Pad_electric_piano,F#,maj/3
6266.wav,F#:maj/5,non_guitar,Piano_to_Pad_electric_piano,F#,maj/5
6267.wav,G:maj,non_guitar,Piano_to_Pad_electric_piano,G,maj
6268.wav,G:maj/3,non_guitar,Piano_to_Pad_electric_piano,G,maj/3
6269.wav,G:maj/5,non_guitar,Piano_to_Pad_electric_piano,G,maj/5
6270.wav,G#:maj,non_guitar,Piano_to_Pad_electric_piano,G#,maj
6271.wav,G#:maj/3,non_guitar,Piano_to_Pad_electric_piano,G#,maj/3
6272.wav,G#:maj/5,non_guitar,Piano_to_Pad_electric_piano,G#,maj/5
6273.wav,A:maj,non_guitar,Piano_to_Pad_electric_piano,A,maj
6274.wav,A:maj/3,non_guitar,Piano_to_Pad_electric_piano,A,maj/3
6275.wav,A:maj/5,non_guitar,Piano_to_Pad_electric_piano,A,maj/5
6276.wav,A#:maj,non_guitar,Piano_to_Pad_electric_piano,A#,maj
6277.wav,A#:maj/3,non_guitar,Piano_to_Pad_electric_piano,A#,maj/3
6278.wav,A#:maj/5,non_guitar,Piano_to_Pad_electric_piano,A#,maj/5
6279.wav,B:maj,non_guitar,Piano_to_Pad_electric_piano,B,maj
6280.wav,B:maj/3,non_guitar,Piano_to_Pad_electric_piano,B,maj/3
6281.wav,B:maj/5,non_guitar,Piano_to_Pad_electric_piano,B,maj/5
6282.wav,C:maj,non_guitar,Piano_to_Pad_electric_piano,C,maj
6283.wav,C:maj/3,non_guitar,Piano_to_Pad_electric_piano,C,maj/3
6284.wav,C:maj/5,non_guitar,Piano_to_Pad_electric_piano,C,maj/5
6285.wav,C#:maj,non_guitar,Piano_to_Pad_electric_piano,C#,maj
6286.wav,C#:maj/3,non_guitar,Piano_to_Pad_electric_piano,C#,maj/3
6287.wav,C#:maj/5,non_guitar,Piano_to_Pad_electric_piano,C#,maj/5
6288.wav,D:maj,non_guitar,Piano_to_Pad_electric_piano,D,maj
6289.wav,D:maj/3,non_guitar,Piano_to_Pad_electric_piano,D,maj/3
6290.wav,D:maj/5,non_guitar,Piano_to_Pad_electric_piano,D,maj/5
6291.wav,D#:maj,non_guitar,Piano_to_Pad_electric_piano,D#,maj
6292.wav,D#:maj/3,non_guitar,Piano_to_Pad_electric_piano,D#,maj/3
6293.wav,D#:maj/5,non_guitar,Piano_to_Pad_electric_piano,D#,maj/5
6294.wav,E:maj,non_guitar,Piano_to_Pad_electric_piano,E,maj
6295.wav,E:maj/3,non_guitar,Piano_to_Pad_electric_piano,E,maj/3
6296.wav,E:maj/5,non_guitar,Piano_to_Pad_electric_piano,E,maj/5
6297.wav,F:maj,non_guitar,Piano_to_Pad_electric_piano,F,maj
6298.wav,F:maj/3,non_guitar,Piano_to_Pad_electric_piano,F,maj/3
6299.wav,F:maj/5,non_guitar,Piano_to_Pad_electric_piano,F,maj/5
6300.wav,F#:maj,non_guitar,Piano_to_Pad_electric_piano,F#,maj
6301.wav,F#:maj/3,non_guitar,Piano_to_Pad_electric_piano,F#,maj/3
6302.wav,F#:maj/5,non_guitar,Piano_to_Pad_electric_piano,F#,maj/5
6303.wav,G:maj,non_guitar,Piano_to_Pad_electric_piano,G,maj
6304.wav,G:maj/3,non_guitar,Piano_to_Pad_electric_piano,G,maj/3
6305.wav,G:maj/5,non_guitar,Piano_to_Pad_electric_piano,G,maj/5
6306.wav,G#:maj,non_guitar,Piano_to_Pad_electric_piano,G#,maj
6307.wav,G#:maj/3,non_guitar,Piano_to_Pad_electric_piano,G#,maj/3
6308.wav,G#:maj/5,non_guitar,Piano_to_Pad_electric_piano,G#,maj/5
6309.wav,A:maj,non_guitar,Piano_to_Pad_electric_piano,A,maj
6310.wav,A:maj/3,non_guitar,Piano_to_Pad_electric_piano,A,maj/3
6311.wav,A:maj/5,non_guitar,Piano_to_Pad_electric_piano,A,maj/5
6312.wav,A#:maj,non_guitar,Piano_to_Pad_electric_piano,A#,maj
6313.wav,A#:maj/3,non_guitar,Piano_to_Pad_electric_piano,A#,maj/3
6314.wav,A#:maj/5,non_guitar,Piano_to_Pad_electric_piano,A#,maj/5
6315.wav,B:maj,non_guitar,Piano_to_Pad_electric_piano,B,maj
6316.wav,B:maj/3,non_guitar,Piano_to_Pad_electric_piano,B,maj/3
6317.wav,B:maj/5,non_guitar,Piano_to_Pad_electric_piano,B,maj/5
6318.wav,C:min,non_guitar,Piano_to_Pad_electric_piano,C,min
6319.wav,C:min/3,non_guitar,Piano_to_Pad_electric_piano,C,min/3
6320.wav,C:min/5,non_guitar,Piano_to_Pad_electric_piano,C,min/5
6321.wav,C#:min,non_guitar,Piano_to_Pad_electric_piano,C#,min
6322.wav,C#:min/3,non_guitar,Piano_to_Pad_electric_piano,C#,min/3
6323.wav,C#:min/5,non_guitar,Piano_to_Pad_electric_piano,C#,min/5
6324.wav,D:min,non_guitar,Piano_to_Pad_electric_piano,D,min
6325.wav,D:min/3,non_guitar,Piano_to_Pad_electric_piano,D,min/3
6326.wav,D:min/5,non_guitar,Piano_to_Pad_electric_piano,D,min/5
6327.wav,D#:min,non_guitar,Piano_to_Pad_electric_piano,D#,min
6328.wav,D#:min/3,non_guitar,Piano_to_Pad_electric_piano,D#,min/3
6329.wav,D#:min/5,non_guitar,Piano_to_Pad_electric_piano,D#,min/5
6330.wav,E:min,non_guitar,Piano_to_Pad_electric_piano,E,min
6331.wav,E:min/3,non_guitar,Piano_to_Pad_electric_piano,E,min/3
6332.wav,E:min/5,non_guitar,Piano_to_Pad_electric_piano,E,min/5
6333.wav,F:min,non_guitar,Piano_to_Pad_electric_piano,F,min
6334.wav,F:min/3,non_guitar,Piano_to_Pad_electric_piano,F,min/3
6335.wav,F:min/5,non_guitar,Piano_to_Pad_electric_piano,F,min/5
6336.wav,F#:min,non_guitar,Piano_to_Pad_electric_piano,F#,min
6337.wav,F#:min/3,non_guitar,Piano_to_Pad_electric_piano,F#,min/3
6338.wav,F#:min/5,non_guitar,Piano_to_Pad_electric_piano,F#,min/5
6339.wav,G:min,non_guitar,Piano_to_Pad_electric_piano,G,min
6340.wav,G:min/3,non_guitar,Piano_to_Pad_electric_piano,G,min/3
6341.wav,G:min/5,non_guitar,Piano_to_Pad_electric_piano,G,min/5
6342.wav,G#:min,non_guitar,Piano_to_Pad_electric_piano,G#,min
6343.wav,G#:min/3,non_guitar,Piano_to_Pad_electric_piano,G#,min/3
6344.wav,G#:min/5,non_guitar,Piano_to_Pad_electric_piano,G#,min/5
6345.wav,A:min,non_guitar,Piano_to_Pad_electric_piano,A,min
6346.wav,A:min/3,non_guitar,Piano_to_Pad_electric_piano,A,min/3
6347.wav,A:min/5,non_guitar,Piano_to_Pad_electric_piano,A,min/5
6348.wav,A#:min,non_guitar,Piano_to_Pad_electric_piano,A#,min
6349.wav,A#:min/3,non_guitar,Piano_to_Pad_electric_piano,A#,min/3
6350.wav,A#:min/5,non_guitar,Piano_to_Pad_electric_piano,A#,min/5
6351.wav,B:min,non_guitar,Piano_to_Pad_electric_piano,B,min
6352.wav,B:min/3,non_guitar,Piano_to_Pad_electric_piano,B,min/3
6353.wav,B:min/5,non_guitar,Piano_to_Pad_electric_piano,B,min/5
6354.wav,C:min,non_guitar,Piano_to_Pad_electric_piano,C,min
6355.wav,C:min/3,non_guitar,Piano_to_Pad_electric_piano,C,min/3
6356.wav,C:min/5,non_guitar,Piano_to_Pad_electric_piano,C,min/5
6357.wav,C#:min,non_guitar,Piano_to_Pad_electric_piano,C#,min
6358.wav,C#:min/3,non_guitar,Piano_to_Pad_electric_piano,C#,min/3
6359.wav,C#:min/5,non_guitar,Piano_to_Pad_electric_piano,C#,min/5
6360.wav,D:min,non_guitar,Piano_to_Pad_electric_piano,D,min
6361.wav,D:min/3,non_guitar,Piano_to_Pad_electric_piano,D,min/3
