,file_name,label,instrument,type_of_sound
6422,6422.wav,G#:maj7,non_guitar,Piano_to_Pad_electric_piano
6423,6423.wav,G#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6424,6424.wav,G#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6425,6425.wav,G#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6426,6426.wav,A:maj7,non_guitar,Piano_to_Pad_electric_piano
6427,6427.wav,A:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6428,6428.wav,A:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6429,6429.wav,A:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6430,6430.wav,A#:maj7,non_guitar,Piano_to_Pad_electric_piano
6431,6431.wav,A#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6432,6432.wav,A#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6433,6433.wav,A#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6434,6434.wav,B:maj7,non_guitar,Piano_to_Pad_electric_piano
6435,6435.wav,B:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6436,6436.wav,B:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6437,6437.wav,B:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6438,6438.wav,C:maj7,non_guitar,Piano_to_Pad_electric_piano
6439,6439.wav,C:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6440,6440.wav,C:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6441,6441.wav,C:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6442,6442.wav,C#:maj7,non_guitar,Piano_to_Pad_electric_piano
6443,6443.wav,C#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6444,6444.wav,C#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6445,6445.wav,C#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6446,6446.wav,D:maj7,non_guitar,Piano_to_Pad_electric_piano
6447,6447.wav,D:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6448,6448.wav,D:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6449,6449.wav,D:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6450,6450.wav,D#:maj7,non_guitar,Piano_to_Pad_electric_piano
6451,6451.wav,D#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6452,6452.wav,D#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6453,6453.wav,D#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6454,6454.wav,E:maj7,non_guitar,Piano_to_Pad_electric_piano
6455,6455.wav,E:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6456,6456.wav,E:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6457,6457.wav,E:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6458,6458.wav,F:maj7,non_guitar,Piano_to_Pad_electric_piano
6459,6459.wav,F:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6460,6460.wav,F:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6461,6461.wav,F:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6462,6462.wav,F#:maj7,non_guitar,Piano_to_Pad_electric_piano
6463,6463.wav,F#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6464,6464.wav,F#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6465,6465.wav,F#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6466,6466.wav,G:maj7,non_guitar,Piano_to_Pad_electric_piano
6467,6467.wav,G:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6468,6468.wav,G:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6469,6469.wav,G:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6470,6470.wav,G#:maj7,non_guitar,Piano_to_Pad_electric_piano
6471,6471.wav,G#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6472,6472.wav,G#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6473,6473.wav,G#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6474,6474.wav,A:maj7,non_guitar,Piano_to_Pad_electric_piano
6475,6475.wav,A:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6476,6476.wav,A:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6477,6477.wav,A:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6478,6478.wav,A#:maj7,non_guitar,Piano_to_Pad_electric_piano
6479,6479.wav,A#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6480,6480.wav,A#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6481,6481.wav,A#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6482,6482.wav,B:maj7,non_guitar,Piano_to_Pad_electric_piano
6483,6483.wav,B:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6484,6484.wav,B:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6485,6485.wav,B:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6486,6486.wav,C:min7,non_guitar,Piano_to_Pad_electric_piano
6487,6487.wav,C:min7/3,non_guitar,Piano_to_Pad_electric_piano
6488,6488.wav,C:min7/5,non_guitar,Piano_to_Pad_electric_piano
6489,6489.wav,C:min7/7,non_guitar,Piano_to_Pad_electric_piano
6490,6490.wav,C#:min7,non_guitar,Piano_to_Pad_electric_piano
6491,6491.wav,C#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6492,6492.wav,C#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6493,6493.wav,C#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6494,6494.wav,D:min7,non_guitar,Piano_to_Pad_electric_piano
6495,6495.wav,D:min7/3,non_guitar,Piano_to_Pad_electric_piano
6496,6496.wav,D:min7/5,non_guitar,Piano_to_Pad_electric_piano
6497,6497.wav,D:min7/7,non_guitar,Piano_to_Pad_electric_piano
6498,6498.wav,D#:min7,non_guitar,Piano_to_Pad_electric_piano
6499,6499.wav,D#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6500,6500.wav,D#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6501,6501.wav,D#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6502,6502.wav,E:min7,non_guitar,Piano_to_Pad_electric_piano
6503,6503.wav,E:min7/3,non_guitar,Piano_to_Pad_electric_piano
6504,6504.wav,E:min7/5,non_guitar,Piano_to_Pad_electric_piano
6505,6505.wav,E:min7/7,non_guitar,Piano_to_Pad_electric_piano
6506,6506.wav,F:min7,non_guitar,Piano_to_Pad_electric_piano
6507,6507.wav,F:min7/3,non_guitar,Piano_to_Pad_electric_piano
6508,6508.wav,F:min7/5,non_guitar,Piano_to_Pad_electric_piano
6509,6509.wav,F:min7/7,non_guitar,Piano_to_Pad_electric_piano
6510,6510.wav,F#:min7,non_guitar,Piano_to_Pad_electric_piano
6511,6511.wav,F#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6512,6512.wav,F#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6513,6513.wav,F#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6514,6514.wav,G:min7,non_guitar,Piano_to_Pad_electric_piano
6515,6515.wav,G:min7/3,non_guitar,Piano_to_Pad_electric_piano
6516,6516.wav,G:min7/5,non_guitar,Piano_to_Pad_electric_piano
6517,6517.wav,G:min7/7,non_guitar,Piano_to_Pad_electric_piano
6518,6518.wav,G#:min7,non_guitar,Piano_to_Pad_electric_piano
6519,6519.wav,G#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6520,6520.wav,G#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6521,6521.wav,G#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6522,6522.wav,A:min7,non_guitar,Piano_to_Pad_electric_piano
6523,6523.wav,A:min7/3,non_guitar,Piano_to_Pad_electric_piano
6524,6524.wav,A:min7/5,non_guitar,Piano_to_Pad_electric_piano
6525,6525.wav,A:min7/7,non_guitar,Piano_to_Pad_electric_piano
6526,6526.wav,A#:min7,non_guitar,Piano_to_Pad_electric_piano
6527,6527.wav,A#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6528,6528.wav,A#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6529,6529.wav,A#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6530,6530.wav,B:min7,non_guitar,Piano_to_Pad_electric_piano
6531,6531.wav,B:min7/3,non_guitar,Piano_to_Pad_electric_piano
6532,6532.wav,B:min7/5,non_guitar,Piano_to_Pad_electric_piano
6533,6533.wav,B:min7/7,non_guitar,Piano_to_Pad_electric_piano
6534,6534.wav,C:min7,non_guitar,Piano_to_Pad_electric_piano
6535,6535.wav,C:min7/3,non_guitar,Piano_to_Pad_electric_piano
6536,6536.wav,C:min7/5,non_guitar,Piano_to_Pad_electric_piano
6537,6537.wav,C:min7/7,non_guitar,Piano_to_Pad_electric_piano
6538,6538.wav,C#:min7,non_guitar,Piano_to_Pad_electric_piano
6539,6539.wav,C#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6540,6540.wav,C#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6541,6541.wav,C#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6542,6542.wav,D:min7,non_guitar,Piano_to_Pad_electric_piano
6543,6543.wav,D:min7/3,non_guitar,Piano_to_Pad_electric_piano
6544,6544.wav,D:min7/5,non_guitar,Piano_to_Pad_electric_piano
6545,6545.wav,D:min7/7,non_guitar,Piano_to_Pad_electric_piano
6546,6546.wav,D#:min7,non_guitar,Piano_to_Pad_electric_piano
6547,6547.wav,D#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6548,6548.wav,D#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6549,6549.wav,D#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6550,6550.wav,E:min7,non_guitar,Piano_to_Pad_electric_piano
6551,6551.wav,E:min7/3,non_guitar,Piano_to_Pad_electric_piano
6552,6552.wav,E:min7/5,non_guitar,Piano_to_Pad_electric_piano
6553,6553.wav,E:min7/7,non_guitar,Piano_to_Pad_electric_piano
6554,6554.wav,F:min7,non_guitar,Piano_to_Pad_electric_piano
6555,6555.wav,F:min7/3,non_guitar,Piano_to_Pad_electric_piano
6556,6556.wav,F:min7/5,non_guitar,Piano_to_Pad_electric_piano
6557,6557.wav,F:min7/7,non_guitar,Piano_to_Pad_electric_piano
6558,6558.wav,F#:min7,non_guitar,Piano_to_Pad_electric_piano
6559,6559.wav,F#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6560,6560.wav,F#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6561,6561.wav,F#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6562,6562.wav,G:min7,non_guitar,Piano_to_Pad_electric_piano
6563,6563.wav,G:min7/3,non_guitar,Piano_to_Pad_electric_piano
6564,6564.wav,G:min7/5,non_guitar,Piano_to_Pad_electric_piano
6565,6565.wav,G:min7/7,non_guitar,Piano_to_Pad_electric_piano
6566,6566.wav,G#:min7,non_guitar,Piano_to_Pad_electric_piano
6567,6567.wav,G#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6568,6568.wav,G#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6569,6569.wav,G#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6570,6570.wav,A:min7,non_guitar,Piano_to_Pad_electric_piano
6571,6571.wav,A:min7/3,non_guitar,Piano_to_Pad_electric_piano
6572,6572.wav,A:min7/5,non_guitar,Piano_to_Pad_electric_piano
6573,6573.wav,A:min7/7,non_guitar,Piano_to_Pad_electric_piano
6574,6574.wav,A#:min7,non_guitar,Piano_to_Pad_electric_piano
6575,6575.wav,A#:min7/3,non_guitar,Piano_to_Pad_electric_piano
6576,6576.wav,A#:min7/5,non_guitar,Piano_to_Pad_electric_piano
6577,6577.wav,A#:min7/7,non_guitar,Piano_to_Pad_electric_piano
6578,6578.wav,B:min7,non_guitar,Piano_to_Pad_electric_piano
6579,6579.wav,B:min7/3,non_guitar,Piano_to_Pad_electric_piano
6580,6580.wav,B:min7/5,non_guitar,Piano_to_Pad_electric_piano
6581,6581.wav,B:min7/7,non_guitar,Piano_to_Pad_electric_piano
6582,6582.wav,C:5,non_guitar,Piano_to_Pad_electric_piano
6583,6583.wav,C:5/5,non_guitar,Piano_to_Pad_electric_piano
6584,6584.wav,C#:5,non_guitar,Piano_to_Pad_electric_piano
6585,6585.wav,C#:5/5,non_guitar,Piano_to_Pad_electric_piano
6586,6586.wav,D:5,non_guitar,Piano_to_Pad_electric_piano
6587,6587.wav,D:5/5,non_guitar,Piano_to_Pad_electric_piano
6588,6588.wav,D#:5,non_guitar,Piano_to_Pad_electric_piano
6589,6589.wav,D#:5/5,non_guitar,Piano_to_Pad_electric_piano
6590,6590.wav,E:5,non_guitar,Piano_to_Pad_electric_piano
6591,6591.wav,E:5/5,non_guitar,Piano_to_Pad_electric_piano
6592,6592.wav,F:5,non_guitar,Piano_to_Pad_electric_piano
6593,6593.wav,F:5/5,non_guitar,Piano_to_Pad_electric_piano
6594,6594.wav,F#:5,non_guitar,Piano_to_Pad_electric_piano
6595,6595.wav,F#:5/5,non_guitar,Piano_to_Pad_electric_piano
6596,6596.wav,G:5,non_guitar,Piano_to_Pad_electric_piano
6597,6597.wav,G:5/5,non_guitar,Piano_to_Pad_electric_piano
6598,6598.wav,G#:5,non_guitar,Piano_to_Pad_electric_piano
6599,6599.wav,G#:5/5,non_guitar,Piano_to_Pad_electric_piano
6600,6600.wav,A:5,non_guitar,Piano_to_Pad_electric_piano
6601,6601.wav,A:5/5,non_guitar,Piano_to_Pad_electric_piano
6602,6602.wav,A#:5,non_guitar,Piano_to_Pad_electric_piano
6603,6603.wav,A#:5/5,non_guitar,Piano_to_Pad_electric_piano
6604,6604.wav,B:5,non_guitar,Piano_to_Pad_electric_piano
6605,6605.wav,B:5/5,non_guitar,Piano_to_Pad_electric_piano
6606,6606.wav,C:5,non_guitar,Piano_to_Pad_electric_piano
6607,6607.wav,C:5/5,non_guitar,Piano_to_Pad_electric_piano
6608,6608.wav,C#:5,non_guitar,Piano_to_Pad_electric_piano
6609,6609.wav,C#:5/5,non_guitar,Piano_to_Pad_electric_piano
6610,6610.wav,D:5,non_guitar,Piano_to_Pad_electric_piano
6611,6611.wav,D:5/5,non_guitar,Piano_to_Pad_electric_piano
6612,6612.wav,D#:5,non_guitar,Piano_to_Pad_electric_piano
6613,6613.wav,D#:5/5,non_guitar,Piano_to_Pad_electric_piano
6614,6614.wav,E:5,non_guitar,Piano_to_Pad_electric_piano
6615,6615.wav,E:5/5,non_guitar,Piano_to_Pad_electric_piano
6616,6616.wav,F:5,non_guitar,Piano_to_Pad_electric_piano
6617,6617.wav,F:5/5,non_guitar,Piano_to_Pad_electric_piano
6618,6618.wav,F#:5,non_guitar,Piano_to_Pad_electric_piano
6619,6619.wav,F#:5/5,non_guitar,Piano_to_Pad_electric_piano
6620,6620.wav,G:5,non_guitar,Piano_to_Pad_electric_piano
6621,6621.wav,G:5/5,non_guitar,Piano_to_Pad_electric_piano
6622,6622.wav,G#:5,non_guitar,Piano_to_Pad_electric_piano
6623,6623.wav,G#:5/5,non_guitar,Piano_to_Pad_electric_piano
6624,6624.wav,A:5,non_guitar,Piano_to_Pad_electric_piano
6625,6625.wav,A:5/5,non_guitar,Piano_to_Pad_electric_piano
6626,6626.wav,A#:5,non_guitar,Piano_to_Pad_electric_piano
6627,6627.wav,A#:5/5,non_guitar,Piano_to_Pad_electric_piano
6628,6628.wav,B:5,non_guitar,Piano_to_Pad_electric_piano
6629,6629.wav,B:5/5,non_guitar,Piano_to_Pad_electric_piano
6630,6630.wav,C:7,non_guitar,Piano_to_Pad_electric_piano
6631,6631.wav,C:7/3,non_guitar,Piano_to_Pad_electric_piano
6632,6632.wav,C:7/5,non_guitar,Piano_to_Pad_electric_piano
6633,6633.wav,C:7/7,non_guitar,Piano_to_Pad_electric_piano
6634,6634.wav,C#:7,non_guitar,Piano_to_Pad_electric_piano
6635,6635.wav,C#:7/3,non_guitar,Piano_to_Pad_electric_piano
6636,6636.wav,C#:7/5,non_guitar,Piano_to_Pad_electric_piano
6637,6637.wav,C#:7/7,non_guitar,Piano_to_Pad_electric_piano
6638,6638.wav,D:7,non_guitar,Piano_to_Pad_electric_piano
6639,6639.wav,D:7/3,non_guitar,Piano_to_Pad_electric_piano
6640,6640.wav,D:7/5,non_guitar,Piano_to_Pad_electric_piano
6641,6641.wav,D:7/7,non_guitar,Piano_to_Pad_electric_piano
6642,6642.wav,D#:7,non_guitar,Piano_to_Pad_electric_piano
6643,6643.wav,D#:7/3,non_guitar,Piano_to_Pad_electric_piano
6644,6644.wav,D#:7/5,non_guitar,Piano_to_Pad_electric_piano
6645,6645.wav,D#:7/7,non_guitar,Piano_to_Pad_electric_piano
6646,6646.wav,E:7,non_guitar,Piano_to_Pad_electric_piano
6647,6647.wav,E:7/3,non_guitar,Piano_to_Pad_electric_piano
6648,6648.wav,E:7/5,non_guitar,Piano_to_Pad_electric_piano
6649,6649.wav,E:7/7,non_guitar,Piano_to_Pad_electric_piano
6650,6650.wav,F:7,non_guitar,Piano_to_Pad_electric_piano
6651,6651.wav,F:7/3,non_guitar,Piano_to_Pad_electric_piano
6652,6652.wav,F:7/5,non_guitar,Piano_to_Pad_electric_piano
6653,6653.wav,F:7/7,non_guitar,Piano_to_Pad_electric_piano
6654,6654.wav,F#:7,non_guitar,Piano_to_Pad_electric_piano
6655,6655.wav,F#:7/3,non_guitar,Piano_to_Pad_electric_piano
6656,6656.wav,F#:7/5,non_guitar,Piano_to_Pad_electric_piano
6657,6657.wav,F#:7/7,non_guitar,Piano_to_Pad_electric_piano
6658,6658.wav,G:7,non_guitar,Piano_to_Pad_electric_piano
6659,6659.wav,G:7/3,non_guitar,Piano_to_Pad_electric_piano
6660,6660.wav,G:7/5,non_guitar,Piano_to_Pad_electric_piano
6661,6661.wav,G:7/7,non_guitar,Piano_to_Pad_electric_piano
6662,6662.wav,G#:7,non_guitar,Piano_to_Pad_electric_piano
6663,6663.wav,G#:7/3,non_guitar,Piano_to_Pad_electric_piano
6664,6664.wav,G#:7/5,non_guitar,Piano_to_Pad_electric_piano
6665,6665.wav,G#:7/7,non_guitar,Piano_to_Pad_electric_piano
6666,6666.wav,A:7,non_guitar,Piano_to_Pad_electric_piano
6667,6667.wav,A:7/3,non_guitar,Piano_to_Pad_electric_piano
6668,6668.wav,A:7/5,non_guitar,Piano_to_Pad_electric_piano
6669,6669.wav,A:7/7,non_guitar,Piano_to_Pad_electric_piano
6670,6670.wav,A#:7,non_guitar,Piano_to_Pad_electric_piano
6671,6671.wav,A#:7/3,non_guitar,Piano_to_Pad_electric_piano
6672,6672.wav,A#:7/5,non_guitar,Piano_to_Pad_electric_piano
6673,6673.wav,A#:7/7,non_guitar,Piano_to_Pad_electric_piano
6674,6674.wav,B:7,non_guitar,Piano_to_Pad_electric_piano
6675,6675.wav,B:7/3,non_guitar,Piano_to_Pad_electric_piano
6676,6676.wav,B:7/5,non_guitar,Piano_to_Pad_electric_piano
6677,6677.wav,B:7/7,non_guitar,Piano_to_Pad_electric_piano
6678,6678.wav,C:7,non_guitar,Piano_to_Pad_electric_piano
6679,6679.wav,C:7/3,non_guitar,Piano_to_Pad_electric_piano
6680,6680.wav,C:7/5,non_guitar,Piano_to_Pad_electric_piano
6681,6681.wav,C:7/7,non_guitar,Piano_to_Pad_electric_piano
6682,6682.wav,C#:7,non_guitar,Piano_to_Pad_electric_piano
6683,6683.wav,C#:7/3,non_guitar,Piano_to_Pad_electric_piano
6684,6684.wav,C#:7/5,non_guitar,Piano_to_Pad_electric_piano
6685,6685.wav,C#:7/7,non_guitar,Piano_to_Pad_electric_piano
6686,6686.wav,D:7,non_guitar,Piano_to_Pad_electric_piano
6687,6687.wav,D:7/3,non_guitar,Piano_to_Pad_electric_piano
6688,6688.wav,D:7/5,non_guitar,Piano_to_Pad_electric_piano
6689,6689.wav,D:7/7,non_guitar,Piano_to_Pad_electric_piano
6690,6690.wav,D#:7,non_guitar,Piano_to_Pad_electric_piano
6691,6691.wav,D#:7/3,non_guitar,Piano_to_Pad_electric_piano
6692,6692.wav,D#:7/5,non_guitar,Piano_to_Pad_electric_piano
6693,6693.wav,D#:7/7,non_guitar,Piano_to_Pad_electric_piano
6694,6694.wav,E:7,non_guitar,Piano_to_Pad_electric_piano
6695,6695.wav,E:7/3,non_guitar,Piano_to_Pad_electric_piano
6696,6696.wav,E:7/5,non_guitar,Piano_to_Pad_electric_piano
6697,6697.wav,E:7/7,non_guitar,Piano_to_Pad_electric_piano
6698,6698.wav,F:7,non_guitar,Piano_to_Pad_electric_piano
6699,6699.wav,F:7/3,non_guitar,Piano_to_Pad_electric_piano
6700,6700.wav,F:7/5,non_guitar,Piano_to_Pad_electric_piano
6701,6701.wav,F:7/7,non_guitar,Piano_to_Pad_electric_piano
6702,6702.wav,F#:7,non_guitar,Piano_to_Pad_electric_piano
6703,6703.wav,F#:7/3,non_guitar,Piano_to_Pad_electric_piano
6704,6704.wav,F#:7/5,non_guitar,Piano_to_Pad_electric_piano
6705,6705.wav,F#:7/7,non_guitar,Piano_to_Pad_electric_piano
6706,6706.wav,G:7,non_guitar,Piano_to_Pad_electric_piano
6707,6707.wav,G:7/3,non_guitar,Piano_to_Pad_electric_piano
6708,6708.wav,G:7/5,non_guitar,Piano_to_Pad_electric_piano
6709,6709.wav,G:7/7,non_guitar,Piano_to_Pad_electric_piano
6710,6710.wav,G#:7,non_guitar,Piano_to_Pad_electric_piano
6711,6711.wav,G#:7/3,non_guitar,Piano_to_Pad_electric_piano
6712,6712.wav,G#:7/5,non_guitar,Piano_to_Pad_electric_piano
6713,6713.wav,G#:7/7,non_guitar,Piano_to_Pad_electric_piano
6714,6714.wav,A:7,non_guitar,Piano_to_Pad_electric_piano
6715,6715.wav,A:7/3,non_guitar,Piano_to_Pad_electric_piano
6716,6716.wav,A:7/5,non_guitar,Piano_to_Pad_electric_piano
6717,6717.wav,A:7/7,non_guitar,Piano_to_Pad_electric_piano
6718,6718.wav,A#:7,non_guitar,Piano_to_Pad_electric_piano
6719,6719.wav,A#:7/3,non_guitar,Piano_to_Pad_electric_piano
6720,6720.wav,A#:7/5,non_guitar,Piano_to_Pad_electric_piano
6721,6721.wav,A#:7/7,non_guitar,Piano_to_Pad_electric_piano
6722,6722.wav,B:7,non_guitar,Piano_to_Pad_electric_piano
6723,6723.wav,B:7/3,non_guitar,Piano_to_Pad_electric_piano
6724,6724.wav,B:7/5,non_guitar,Piano_to_Pad_electric_piano
6725,6725.wav,B:7/7,non_guitar,Piano_to_Pad_electric_piano
6726,6726.wav,C:hdim7,non_guitar,Piano_to_Pad_electric_piano
6727,6727.wav,C:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6728,6728.wav,C:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6729,6729.wav,C:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6730,6730.wav,C#:hdim7,non_guitar,Piano_to_Pad_electric_piano
6731,6731.wav,C#:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6732,6732.wav,C#:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6733,6733.wav,C#:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6734,6734.wav,D:hdim7,non_guitar,Piano_to_Pad_electric_piano
6735,6735.wav,D:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6736,6736.wav,D:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6737,6737.wav,D:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6738,6738.wav,D#:hdim7,non_guitar,Piano_to_Pad_electric_piano
6739,6739.wav,D#:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6740,6740.wav,D#:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6741,6741.wav,D#:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6742,6742.wav,E:hdim7,non_guitar,Piano_to_Pad_electric_piano
6743,6743.wav,E:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6744,6744.wav,E:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6745,6745.wav,E:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6746,6746.wav,F:hdim7,non_guitar,Piano_to_Pad_electric_piano
6747,6747.wav,F:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6748,6748.wav,F:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6749,6749.wav,F:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6750,6750.wav,F#:hdim7,non_guitar,Piano_to_Pad_electric_piano
6751,6751.wav,F#:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6752,6752.wav,F#:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6753,6753.wav,F#:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6754,6754.wav,G:hdim7,non_guitar,Piano_to_Pad_electric_piano
6755,6755.wav,G:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6756,6756.wav,G:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6757,6757.wav,G:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6758,6758.wav,G#:hdim7,non_guitar,Piano_to_Pad_electric_piano
6759,6759.wav,G#:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6760,6760.wav,G#:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6761,6761.wav,G#:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6762,6762.wav,A:hdim7,non_guitar,Piano_to_Pad_electric_piano
6763,6763.wav,A:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6764,6764.wav,A:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6765,6765.wav,A:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6766,6766.wav,A#:hdim7,non_guitar,Piano_to_Pad_electric_piano
6767,6767.wav,A#:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6768,6768.wav,A#:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6769,6769.wav,A#:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6770,6770.wav,B:hdim7,non_guitar,Piano_to_Pad_electric_piano
6771,6771.wav,B:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6772,6772.wav,B:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6773,6773.wav,B:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6774,6774.wav,C:hdim7,non_guitar,Piano_to_Pad_electric_piano
6775,6775.wav,C:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6776,6776.wav,C:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6777,6777.wav,C:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6778,6778.wav,C#:hdim7,non_guitar,Piano_to_Pad_electric_piano
6779,6779.wav,C#:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6780,6780.wav,C#:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6781,6781.wav,C#:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6782,6782.wav,D:hdim7,non_guitar,Piano_to_Pad_electric_piano
6783,6783.wav,D:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6784,6784.wav,D:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6785,6785.wav,D:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
6786,6786.wav,D#:hdim7,non_guitar,Piano_to_Pad_electric_piano
6787,6787.wav,D#:hdim7/3,non_guitar,Piano_to_Pad_electric_piano
6788,6788.wav,D#:hdim7/5,non_guitar,Piano_to_Pad_electric_piano
6789,6789.wav,D#:hdim7/7,non_guitar,Piano_to_Pad_electric_piano
